5.09E-05,0.6
5.09E-05,0.6
5.10E-05,0.52
5.10E-05,0.6
5.10E-05,0.56
5.11E-05,0.56
5.11E-05,0.6
5.12E-05,0.56
5.12E-05,0.56
5.12E-05,0.56
5.13E-05,0.56
5.13E-05,0.56
5.14E-05,0.56
5.14E-05,0.56
5.14E-05,0.6
5.15E-05,0.56
5.15E-05,0.56
5.16E-05,0.56
5.16E-05,0.56
5.16E-05,0.6
5.17E-05,0.56
5.17E-05,0.56
5.18E-05,0.56
5.18E-05,0.6
5.18E-05,0.6
5.19E-05,0.6
5.19E-05,0.64
5.20E-05,0.72
5.20E-05,0.8
5.20E-05,0.88
5.21E-05,1
5.21E-05,1.08
5.22E-05,1.12
5.22E-05,1.12
5.22E-05,1.12
5.23E-05,1.12
5.23E-05,1.12
5.24E-05,1.12
5.24E-05,1.12
5.24E-05,1.12
5.25E-05,1.12
5.25E-05,1.12
5.26E-05,1.12
5.26E-05,1.12
5.26E-05,1.12
5.27E-05,1.16
5.27E-05,1.12
5.28E-05,1.12
5.28E-05,1.12
5.28E-05,1.12
5.29E-05,1.12
5.29E-05,1.12
5.30E-05,1.12
5.30E-05,1.08
5.30E-05,1.08
5.31E-05,1.16
5.31E-05,1.32
5.32E-05,1.28
5.32E-05,0.96
5.32E-05,0.8
5.33E-05,0.96
5.33E-05,1.28
5.34E-05,1.4
5.34E-05,1.16
5.34E-05,0.88
5.35E-05,0.8
5.35E-05,1.12
5.36E-05,1.4
5.36E-05,1.32
5.36E-05,1.04
5.37E-05,0.84
5.37E-05,0.88
5.38E-05,1.24
5.38E-05,1.4
5.38E-05,1.24
5.39E-05,0.96
5.39E-05,0.8
5.40E-05,1
5.40E-05,1.36
5.40E-05,1.4
5.41E-05,1.2
5.41E-05,0.88
5.42E-05,0.8
5.42E-05,1.12
5.42E-05,1.44
5.43E-05,1.36
5.43E-05,1.04
5.44E-05,0.8
5.44E-05,0.96
5.44E-05,1.28
5.45E-05,1.44
5.45E-05,1.24
5.46E-05,0.92
5.46E-05,0.8
5.46E-05,1.08
5.47E-05,1.4
5.47E-05,1.4
5.48E-05,1.16
5.48E-05,0.84
5.48E-05,0.88
5.49E-05,1.16
5.49E-05,1.36
5.50E-05,1.28
5.50E-05,0.96
5.50E-05,0.8
5.51E-05,0.92
5.51E-05,1.28
5.52E-05,1.44
5.52E-05,1.2
5.52E-05,0.96
5.53E-05,0.92
5.53E-05,1.08
5.54E-05,1.16
5.54E-05,1.12
5.54E-05,1.12
5.55E-05,1.12
5.55E-05,1.12
5.56E-05,1.12
5.56E-05,1.12
5.56E-05,1.12
5.57E-05,1.12
5.57E-05,1.12
5.58E-05,1.12
5.58E-05,1.08
5.58E-05,1.12
5.59E-05,1.12
5.59E-05,1.12
5.60E-05,1.12
5.60E-05,1.12
5.60E-05,1.12
5.61E-05,1.12
5.61E-05,1.12
5.62E-05,1.08
5.62E-05,1.08
5.62E-05,1.08
5.63E-05,1.12
5.63E-05,1.12
5.64E-05,1.08
5.64E-05,1.08
5.64E-05,1.12
5.65E-05,1.08
5.65E-05,1.12
5.66E-05,1.12
5.66E-05,1.12
5.66E-05,1.12
5.67E-05,1.12
5.67E-05,1.12
5.68E-05,1.12
5.68E-05,1.12
5.68E-05,1.12
5.69E-05,1.12
5.69E-05,1.12
5.70E-05,1.08
5.70E-05,1.32
5.70E-05,1.6
5.71E-05,1.6
5.71E-05,1.6
5.72E-05,1.64
5.72E-05,1.6
5.72E-05,1.56
5.73E-05,1.6
5.73E-05,1.68
5.74E-05,1.68
5.74E-05,1.64
5.74E-05,1.6
5.75E-05,1.56
5.75E-05,1.6
5.76E-05,1.64
5.76E-05,1.6
5.76E-05,1.6
5.77E-05,1.6
5.77E-05,1.68
5.78E-05,1.6
5.78E-05,1.6
5.78E-05,1.6
5.79E-05,1.64
5.79E-05,1.6
5.80E-05,1.64
5.80E-05,1.68
5.80E-05,1.6
5.81E-05,1.56
5.81E-05,1.56
5.82E-05,1.6
5.82E-05,1.64
5.82E-05,1.68
5.83E-05,1.68
5.83E-05,1.6
5.84E-05,1.6
5.84E-05,1.56
5.84E-05,1.6
5.85E-05,1.6
5.85E-05,1.6
5.86E-05,1.64
5.86E-05,1.64
5.86E-05,1.6
5.87E-05,1.6
5.87E-05,1.6
5.88E-05,1.6
5.88E-05,1.6
5.88E-05,1.6
5.89E-05,1.6
5.89E-05,1.6
5.90E-05,1.6
5.90E-05,1.64
5.90E-05,1.6
5.91E-05,1.6
5.91E-05,1.6
5.92E-05,1.6
5.92E-05,1.6
5.92E-05,1.64
5.93E-05,1.6
5.93E-05,1.6
5.94E-05,1.6
5.94E-05,1.56
5.94E-05,1.6
5.95E-05,1.68
5.95E-05,1.64
5.96E-05,1.56
5.96E-05,1.56
5.96E-05,1.6
5.97E-05,1.76
5.97E-05,1.68
5.98E-05,1.56
5.98E-05,1.52
5.98E-05,1.56
5.99E-05,1.52
5.99E-05,1.56
6.00E-05,1.6
6.00E-05,1.68
6.00E-05,1.64
6.01E-05,1.6
6.01E-05,1.68
6.02E-05,1.6
6.02E-05,1.56
6.02E-05,1.56
6.03E-05,1.56
6.03E-05,1.6
6.04E-05,1.68
6.04E-05,1.6
6.04E-05,1.52
6.05E-05,1.56
6.05E-05,1.6
6.06E-05,1.6
6.06E-05,1.64
6.06E-05,1.6
6.07E-05,1.6
6.07E-05,1.56
6.08E-05,1.52
6.08E-05,1.52
6.08E-05,1.56
6.09E-05,1.56
6.09E-05,1.68
6.10E-05,1.6
6.10E-05,1.6
6.10E-05,1.64
6.11E-05,1.56
6.11E-05,1.28
6.12E-05,1.12
6.12E-05,1.24
6.12E-05,1.2
6.13E-05,1.2
6.13E-05,1.28
6.14E-05,1.4
6.14E-05,1.36
6.14E-05,1.36
6.15E-05,1.36
6.15E-05,1.4
6.16E-05,1.4
6.16E-05,1.4
6.16E-05,1.24
6.17E-05,1.08
6.17E-05,0.96
6.18E-05,1.08
6.18E-05,1.24
6.18E-05,1.24
6.19E-05,1.12
6.19E-05,1.04
6.20E-05,1.08
6.20E-05,1.12
6.20E-05,1.2
6.21E-05,1.12
6.21E-05,1.12
6.22E-05,1.2
6.22E-05,1.24
6.22E-05,1.28
6.23E-05,1.24
6.23E-05,1.12
6.24E-05,1.04
6.24E-05,1.08
6.24E-05,1.56
6.25E-05,1.8
6.25E-05,1.76
6.26E-05,1.64
6.26E-05,1.6
6.26E-05,1.52
6.27E-05,1.32
6.27E-05,1.12
6.28E-05,1.08
6.28E-05,1.08
6.28E-05,1.16
6.29E-05,1.36
6.29E-05,1.32
6.30E-05,1.36
6.30E-05,1.36
6.30E-05,1.2
6.31E-05,1.04
6.31E-05,1.28
6.32E-05,1.56
6.32E-05,1.4
6.32E-05,1.28
6.33E-05,1.12
6.33E-05,1.2
6.34E-05,1.4
6.34E-05,1.36
6.34E-05,1.24
6.35E-05,1.12
6.35E-05,1.28
6.36E-05,1.48
6.36E-05,1.6
6.36E-05,1.56
6.37E-05,1.48
6.37E-05,1.44
6.38E-05,1.36
6.38E-05,1.36
6.38E-05,1.56
6.39E-05,1.64
6.39E-05,1.44
6.40E-05,1.08
6.40E-05,1.44
6.40E-05,2.36
6.41E-05,2.84
6.41E-05,2.64
6.42E-05,2.28
6.42E-05,2.2
6.42E-05,2.4
6.43E-05,2.56
6.43E-05,2.48
6.44E-05,2.32
6.44E-05,2.32
6.44E-05,2.52
6.45E-05,2.64
6.45E-05,2.72
6.46E-05,2.56
6.46E-05,2.52
6.46E-05,1.88
6.47E-05,1.12
6.47E-05,1.32
6.48E-05,1.6
6.48E-05,1.52
6.48E-05,1.44
6.49E-05,1.48
6.49E-05,1.56
6.50E-05,1.68
6.50E-05,1.6
6.50E-05,1.64
6.51E-05,1.64
6.51E-05,1.6
6.52E-05,1.6
6.52E-05,1.68
6.52E-05,1.6
6.53E-05,1.44
6.53E-05,1.44
6.54E-05,1.56
6.54E-05,1.64
6.54E-05,1.6
6.55E-05,1.56
6.55E-05,1.44
6.56E-05,1.2
6.56E-05,1.36
6.56E-05,1.68
6.57E-05,2
6.57E-05,1.84
6.58E-05,1.68
6.58E-05,1.6
6.58E-05,1.48
6.59E-05,1.48
6.59E-05,1.44
6.60E-05,1.4
6.60E-05,1.32
6.60E-05,1.44
6.61E-05,1.6
6.61E-05,1.6
6.62E-05,1.48
6.62E-05,1.36
6.62E-05,1.4
6.63E-05,1.52
6.63E-05,1.44
6.64E-05,1.56
6.64E-05,1.44
6.64E-05,1.28
6.65E-05,1.36
6.65E-05,1.44
6.66E-05,1.48
6.66E-05,1.36
6.66E-05,1.12
6.67E-05,1.16
6.67E-05,1.6
6.68E-05,2.2
6.68E-05,2.08
6.68E-05,1.6
6.69E-05,1.24
6.69E-05,1.24
6.70E-05,1.48
6.70E-05,1.6
6.70E-05,1.52
6.71E-05,1.4
6.71E-05,1.4
6.72E-05,1.52
6.72E-05,1.56
6.72E-05,1.44
6.73E-05,1.48
6.73E-05,1.48
6.74E-05,1.44
6.74E-05,1.4
6.74E-05,1.48
6.75E-05,1.56
6.75E-05,1.4
6.76E-05,1.28
6.76E-05,1.28
6.76E-05,1.4
6.77E-05,1.36
6.77E-05,1.56
6.78E-05,1.96
6.78E-05,1.88
6.78E-05,1.68
6.79E-05,1.56
6.79E-05,1.28
6.80E-05,1.4
6.80E-05,1.4
6.80E-05,1.4
6.81E-05,1.4
6.81E-05,1.52
6.82E-05,1.56
6.82E-05,1.48
6.82E-05,1.4
6.83E-05,1.28
6.83E-05,1.32
6.84E-05,1.56
6.84E-05,1.56
6.84E-05,1.36
6.85E-05,1.28
6.85E-05,1.44
6.86E-05,1.52
6.86E-05,1.36
6.86E-05,1.16
6.87E-05,1.28
6.87E-05,1.8
6.88E-05,2
6.88E-05,1.88
6.88E-05,1.56
6.89E-05,1.4
6.89E-05,1.48
6.90E-05,1.56
6.90E-05,1.6
6.90E-05,1.56
6.91E-05,1.4
6.91E-05,1.36
6.92E-05,1.36
6.92E-05,1.48
6.92E-05,1.56
6.93E-05,1.6
6.93E-05,1.48
6.94E-05,1.36
6.94E-05,1.36
6.94E-05,1.44
6.95E-05,1.52
6.95E-05,1.36
6.96E-05,1.28
6.96E-05,1.44
6.96E-05,1.92
6.97E-05,1.88
6.97E-05,1.72
6.98E-05,1.56
6.98E-05,1.4
6.98E-05,1.4
6.99E-05,1.64
6.99E-05,1.88
7.00E-05,2.04
7.00E-05,1.92
7.00E-05,1.88
7.01E-05,2
7.01E-05,2
7.02E-05,1.96
7.02E-05,1.84
7.02E-05,1.72
7.03E-05,1.6
7.03E-05,1.56
7.04E-05,1.52
7.04E-05,1.32
7.04E-05,1.36
7.05E-05,1.6
7.05E-05,1.68
7.06E-05,1.68
7.06E-05,1.56
7.06E-05,1.32
7.07E-05,1.28
7.07E-05,1.4
7.08E-05,1.48
7.08E-05,1.56
7.08E-05,1.6
7.09E-05,1.56
7.09E-05,1.44
7.10E-05,1.44
7.10E-05,1.6
7.10E-05,1.64
7.11E-05,1.56
7.11E-05,1.56
7.12E-05,1.48
7.12E-05,1.44
7.12E-05,1.48
7.13E-05,1.76
7.13E-05,1.96
7.14E-05,1.68
7.14E-05,1.44
7.14E-05,1.48
7.15E-05,1.52
7.15E-05,1.6
7.16E-05,1.6
7.16E-05,1.44
7.16E-05,1.32
7.17E-05,1.44
7.17E-05,1.6
7.18E-05,1.64
7.18E-05,1.52
7.18E-05,1.48
7.19E-05,1.44
7.19E-05,1.44
7.20E-05,1.56
7.20E-05,1.64
7.20E-05,1.84
7.21E-05,1.92
7.21E-05,1.76
7.22E-05,1.6
7.22E-05,1.52
7.22E-05,1.44
7.23E-05,1.44
7.23E-05,1.44
7.24E-05,1.52
7.24E-05,1.6
7.24E-05,1.6
7.25E-05,1.48
7.25E-05,1.44
7.26E-05,1.44
7.26E-05,1.56
7.26E-05,1.56
7.27E-05,1.56
7.27E-05,1.52
7.28E-05,1.84
7.28E-05,1.84
7.28E-05,1.68
7.29E-05,1.6
7.29E-05,1.56
7.30E-05,1.52
7.30E-05,1.52
7.30E-05,1.6
7.31E-05,1.6
7.31E-05,1.56
7.32E-05,1.52
7.32E-05,1.48
7.32E-05,1.56
7.33E-05,1.6
7.33E-05,1.48
7.34E-05,1.44
7.34E-05,1.6
7.34E-05,1.76
7.35E-05,1.72
7.35E-05,1.56
7.36E-05,1.56
7.36E-05,1.64
7.36E-05,1.56
7.37E-05,1.64
7.37E-05,1.84
7.38E-05,1.92
7.38E-05,1.92
7.38E-05,1.88
7.39E-05,1.8
7.39E-05,1.64
7.40E-05,1.64
7.40E-05,1.72
7.40E-05,1.76
7.41E-05,1.76
7.41E-05,1.6
7.42E-05,1.6
7.42E-05,1.6
7.42E-05,1.6
7.43E-05,1.6
7.43E-05,1.56
7.44E-05,1.56
7.44E-05,1.56
7.44E-05,1.72
7.45E-05,1.68
7.45E-05,1.56
7.46E-05,1.52
7.46E-05,1.64
7.46E-05,1.84
7.47E-05,1.76
7.47E-05,1.6
7.48E-05,1.6
7.48E-05,1.6
7.48E-05,1.6
7.49E-05,1.68
7.49E-05,1.68
7.50E-05,1.6
7.50E-05,1.56
7.50E-05,1.56
7.51E-05,1.56
7.51E-05,1.68
7.52E-05,1.76
7.52E-05,1.76
7.52E-05,1.76
7.53E-05,1.72
7.53E-05,1.76
7.54E-05,1.72
7.54E-05,1.72
7.54E-05,1.72
7.55E-05,1.72
7.55E-05,1.72
7.56E-05,1.68
7.56E-05,1.68
7.56E-05,1.68
7.57E-05,1.68
7.57E-05,1.84
7.58E-05,1.84
7.58E-05,1.76
7.58E-05,1.68
7.59E-05,1.6
7.59E-05,1.6
7.60E-05,1.68
7.60E-05,1.68
7.60E-05,1.72
7.61E-05,1.72
7.61E-05,1.72
7.62E-05,1.84
7.62E-05,1.88
7.62E-05,1.92
7.63E-05,1.88
7.63E-05,1.84
7.64E-05,1.8
7.64E-05,1.76
7.64E-05,1.72
7.65E-05,1.68
7.65E-05,1.76
7.66E-05,1.76
7.66E-05,1.32
7.66E-05,1.44
7.67E-05,2.04
7.67E-05,2.36
7.68E-05,2.36
7.68E-05,2.28
7.68E-05,2.24
7.69E-05,2.28
7.69E-05,2.28
7.70E-05,2.2
7.70E-05,2.24
7.70E-05,2.32
7.71E-05,2.36
7.71E-05,2.24
7.72E-05,2.28
7.72E-05,2.28
7.72E-05,2.28
7.73E-05,2.28
7.73E-05,2.32
7.74E-05,2.24
7.74E-05,2.2
7.74E-05,2.24
7.75E-05,2.2
7.75E-05,2.16
7.76E-05,2.16
7.76E-05,2.08
7.76E-05,2.04
7.77E-05,2.08
7.77E-05,2.08
7.78E-05,2.16
7.78E-05,2.12
7.78E-05,2.2
7.79E-05,2.36
7.79E-05,2.28
7.80E-05,1.96
7.80E-05,1.64
7.80E-05,1.44
7.81E-05,1.32
7.81E-05,1.24
7.82E-05,1.44
7.82E-05,1.6
7.82E-05,1.56
7.83E-05,1.48
7.83E-05,1.48
7.84E-05,1.32
7.84E-05,1.24
7.84E-05,1.24
7.85E-05,1.28
7.85E-05,1.28
7.86E-05,1.24
7.86E-05,1.2
7.86E-05,1.12
7.87E-05,1.24
7.87E-05,1.36
7.88E-05,1.4
7.88E-05,1.44
7.88E-05,1.52
7.89E-05,1.76
7.89E-05,1.96
7.90E-05,2
7.90E-05,2.08
7.90E-05,2.16
7.91E-05,2.04
7.91E-05,2.04
7.92E-05,2.04
7.92E-05,2.12
7.92E-05,2.2
7.93E-05,2.12
7.93E-05,2.08
7.94E-05,2
7.94E-05,1.96
7.94E-05,1.88
7.95E-05,1.88
7.95E-05,1.76
7.96E-05,1.76
7.96E-05,1.68
7.96E-05,1.6
7.97E-05,1.68
7.97E-05,1.76
7.98E-05,1.76
7.98E-05,1.68
7.98E-05,1.6
7.99E-05,1.6
7.99E-05,1.72
8.00E-05,1.76
8.00E-05,1.72
8.00E-05,1.64
8.01E-05,1.64
8.01E-05,1.68
8.02E-05,1.76
8.02E-05,1.76
8.02E-05,1.68
8.03E-05,1.56
8.03E-05,1.56
8.04E-05,1.68
8.04E-05,1.76
8.04E-05,1.76
8.05E-05,1.64
8.05E-05,1.56
8.06E-05,1.6
8.06E-05,1.76
8.06E-05,1.76
8.07E-05,1.68
8.07E-05,1.56
8.08E-05,1.52
8.08E-05,1.64
8.08E-05,1.76
8.09E-05,1.76
8.09E-05,1.72
8.10E-05,1.56
8.10E-05,1.64
8.10E-05,1.68
8.11E-05,1.76
8.11E-05,1.72
8.12E-05,1.68
8.12E-05,1.6
8.12E-05,1.56
8.13E-05,1.68
8.13E-05,1.68
8.14E-05,1.6
8.14E-05,1.56
8.14E-05,1.56
8.15E-05,1.64
8.15E-05,1.72
8.16E-05,1.68
8.16E-05,1.64
8.16E-05,1.6
8.17E-05,1.6
8.17E-05,1.64
8.18E-05,1.68
8.18E-05,1.64
8.18E-05,1.6
8.19E-05,1.56
8.19E-05,1.6
8.20E-05,1.68
8.20E-05,1.68
8.20E-05,1.6
8.21E-05,1.56
8.21E-05,1.56
8.22E-05,1.64
8.22E-05,1.72
8.22E-05,1.64
8.23E-05,1.56
8.23E-05,1.44
8.24E-05,1.52
8.24E-05,1.64
8.24E-05,1.68
8.25E-05,1.68
8.25E-05,1.6
8.26E-05,1.68
8.26E-05,1.68
8.26E-05,1.72
8.27E-05,1.68
8.27E-05,1.52
8.28E-05,1.56
8.28E-05,1.64
8.28E-05,1.68
8.29E-05,1.68
8.29E-05,1.64
8.30E-05,1.56
8.30E-05,1.6
8.30E-05,1.6
8.31E-05,1.6
8.31E-05,1.72
8.32E-05,1.68
8.32E-05,1.6
8.32E-05,1.6
8.33E-05,1.6
8.33E-05,1.72
8.34E-05,1.76
8.34E-05,1.64
8.34E-05,1.6
8.35E-05,1.6
8.35E-05,1.64
8.36E-05,1.72
8.36E-05,1.76
8.36E-05,1.68
8.37E-05,1.68
8.37E-05,1.76
8.38E-05,1.76
8.38E-05,1.76
8.38E-05,1.68
8.39E-05,1.64
8.39E-05,1.64
8.40E-05,1.72
8.40E-05,1.76
8.40E-05,1.68
8.41E-05,1.64
8.41E-05,1.64
8.42E-05,1.64
8.42E-05,1.72
8.42E-05,1.76
8.43E-05,1.72
8.43E-05,1.64
8.44E-05,1.6
8.44E-05,1.68
8.44E-05,1.8
8.45E-05,1.76
8.45E-05,1.68
8.46E-05,1.56
8.46E-05,1.64
8.46E-05,1.68
8.47E-05,1.76
8.47E-05,1.68
8.48E-05,1.6
8.48E-05,1.52
8.48E-05,1.56
8.49E-05,1.72
8.49E-05,1.76
8.50E-05,1.68
8.50E-05,1.56
8.50E-05,1.52
8.51E-05,1.56
8.51E-05,1.72
8.52E-05,1.72
8.52E-05,1.6
8.52E-05,1.44
8.53E-05,1.44
8.53E-05,1.6
8.54E-05,1.72
8.54E-05,1.72
8.54E-05,1.6
8.55E-05,1.56
8.55E-05,1.6
8.56E-05,1.72
8.56E-05,1.76
8.56E-05,1.68
8.57E-05,1.56
8.57E-05,1.64
8.58E-05,1.76
8.58E-05,1.76
8.58E-05,1.88
8.59E-05,1.76
8.59E-05,1.56
8.60E-05,1.6
8.60E-05,1.8
8.60E-05,1.76
8.61E-05,1.76
8.61E-05,1.68
8.62E-05,1.64
8.62E-05,1.68
8.62E-05,1.76
8.63E-05,1.84
8.63E-05,1.8
8.64E-05,1.68
8.64E-05,1.52
8.64E-05,1.72
8.65E-05,1.88
8.65E-05,1.88
8.66E-05,1.6
8.66E-05,1.52
8.66E-05,1.6
8.67E-05,1.72
8.67E-05,1.76
8.68E-05,1.76
8.68E-05,1.6
8.68E-05,1.56
8.69E-05,1.72
8.69E-05,1.84
8.70E-05,1.8
8.70E-05,1.68
8.70E-05,1.56
8.71E-05,1.52
8.71E-05,1.68
8.72E-05,1.76
8.72E-05,1.72
8.72E-05,1.68
8.73E-05,1.56
8.73E-05,1.56
8.74E-05,1.72
8.74E-05,1.76
8.74E-05,1.6
8.75E-05,1.48
8.75E-05,1.52
8.76E-05,1.68
8.76E-05,1.76
8.76E-05,1.76
8.77E-05,1.64
8.77E-05,1.56
8.78E-05,1.56
8.78E-05,1.76
8.78E-05,1.76
8.79E-05,1.72
8.79E-05,1.6
8.80E-05,1.56
8.80E-05,1.64
8.80E-05,1.76
8.81E-05,1.8
8.81E-05,1.76
8.82E-05,1.64
8.82E-05,1.6
8.82E-05,1.72
8.83E-05,1.8
8.83E-05,1.84
8.84E-05,1.68
8.84E-05,1.6
8.84E-05,1.6
8.85E-05,1.64
8.85E-05,1.76
8.86E-05,1.76
8.86E-05,1.6
8.86E-05,1.52
8.87E-05,1.64
8.87E-05,1.76
8.88E-05,1.68
8.88E-05,1.6
8.88E-05,1.56
8.89E-05,1.52
8.89E-05,1.64
8.90E-05,1.68
8.90E-05,1.72
8.90E-05,1.6
8.91E-05,1.52
8.91E-05,1.56
8.92E-05,1.56
8.92E-05,1.68
8.92E-05,1.68
8.93E-05,1.64
8.93E-05,1.56
8.94E-05,1.56
8.94E-05,1.68
8.94E-05,1.76
8.95E-05,1.8
8.95E-05,1.72
8.96E-05,1.72
8.96E-05,1.72
8.96E-05,1.76
8.97E-05,1.72
8.97E-05,1.68
8.98E-05,1.6
8.98E-05,1.6
8.98E-05,1.72
8.99E-05,1.72
8.99E-05,1.68
9.00E-05,1.68
9.00E-05,1.68
9.00E-05,1.72
9.01E-05,1.72
9.01E-05,1.76
9.02E-05,1.72
9.02E-05,1.68
9.02E-05,1.72
9.03E-05,1.76
9.03E-05,1.76
9.04E-05,1.76
9.04E-05,1.72
9.04E-05,1.68
9.05E-05,1.68
9.05E-05,1.72
9.06E-05,1.76
9.06E-05,1.76
9.06E-05,1.64
9.07E-05,1.72
9.07E-05,1.72
9.08E-05,1.76
9.08E-05,1.72
9.08E-05,1.72
9.09E-05,1.68
9.09E-05,1.68
9.10E-05,1.76
9.10E-05,1.8
9.10E-05,1.76
9.11E-05,1.68
9.11E-05,1.68
9.12E-05,1.8
9.12E-05,1.84
9.12E-05,1.92
9.13E-05,1.84
9.13E-05,1.72
9.14E-05,1.72
9.14E-05,1.76
9.14E-05,1.84
9.15E-05,1.8
9.15E-05,1.72
9.16E-05,1.6
9.16E-05,1.68
9.16E-05,1.76
9.17E-05,1.8
9.17E-05,1.76
9.18E-05,1.68
9.18E-05,1.64
9.18E-05,1.72
9.19E-05,1.8
9.19E-05,1.76
9.20E-05,1.68
9.20E-05,1.56
9.20E-05,1.6
9.21E-05,1.72
9.21E-05,1.76
9.22E-05,1.76
9.22E-05,1.72
9.22E-05,1.68
9.23E-05,1.64
9.23E-05,1.76
9.24E-05,1.8
9.24E-05,1.72
9.24E-05,1.68
9.25E-05,1.68
9.25E-05,1.72
9.26E-05,1.76
9.26E-05,1.72
9.26E-05,1.64
9.27E-05,1.6
9.27E-05,1.64
9.28E-05,1.72
9.28E-05,1.8
9.28E-05,1.76
9.29E-05,1.64
9.29E-05,1.6
9.30E-05,1.64
9.30E-05,1.84
9.30E-05,1.88
9.31E-05,1.76
9.31E-05,1.68
9.32E-05,1.64
9.32E-05,1.64
9.32E-05,1.72
9.33E-05,1.8
9.33E-05,1.8
9.34E-05,1.64
9.34E-05,1.68
9.34E-05,1.76
9.35E-05,1.8
9.35E-05,1.76
9.36E-05,1.72
9.36E-05,1.64
9.36E-05,1.64
9.37E-05,1.72
9.37E-05,1.72
9.38E-05,1.72
9.38E-05,1.68
9.38E-05,1.72
9.39E-05,1.68
9.39E-05,1.72
9.40E-05,1.72
9.40E-05,1.64
9.40E-05,1.56
9.41E-05,1.64
9.41E-05,1.68
9.42E-05,1.76
9.42E-05,1.72
9.42E-05,1.64
9.43E-05,1.6
9.43E-05,1.64
9.44E-05,1.68
9.44E-05,1.68
9.44E-05,1.68
9.45E-05,1.6
9.45E-05,1.6
9.46E-05,1.64
9.46E-05,1.8
9.46E-05,1.76
9.47E-05,1.6
9.47E-05,1.56
9.48E-05,1.6
9.48E-05,1.6
9.48E-05,1.72
9.49E-05,1.72
9.49E-05,1.68
9.50E-05,1.6
9.50E-05,1.6
9.50E-05,1.68
9.51E-05,1.84
9.51E-05,1.76
9.52E-05,1.68
9.52E-05,1.76
9.52E-05,1.8
9.53E-05,1.88
9.53E-05,1.88
9.54E-05,1.88
9.54E-05,1.8
9.54E-05,1.8
9.55E-05,1.84
9.55E-05,1.92
9.56E-05,1.88
9.56E-05,1.8
9.56E-05,1.84
9.57E-05,1.76
9.57E-05,1.8
9.58E-05,1.84
9.58E-05,1.8
9.58E-05,1.8
9.59E-05,1.8
9.59E-05,1.88
9.60E-05,1.88
9.60E-05,1.88
9.60E-05,1.84
9.61E-05,1.76
9.61E-05,1.8
9.62E-05,1.84
9.62E-05,1.88
9.62E-05,1.84
9.63E-05,1.76
9.63E-05,1.76
9.64E-05,1.76
9.64E-05,1.8
9.64E-05,1.8
9.65E-05,1.88
9.65E-05,1.76
9.66E-05,1.76
9.66E-05,1.84
9.66E-05,1.88
9.67E-05,1.88
9.67E-05,1.76
9.68E-05,1.8
9.68E-05,1.84
9.68E-05,1.84
9.69E-05,1.84
9.69E-05,1.8
9.70E-05,1.76
9.70E-05,1.8
9.70E-05,1.76
9.71E-05,1.88
9.71E-05,1.88
